thermal cooling time constant
Terminal log file
Date: 5/6/2022 - 9:54:54 AM
-----------------------------------------------
$GSAT;60/52/2<0>;85:73:30;39.201080;-8.137182;118;32.16;101101.84;-21.88;69.12;19.28;955
$GSAT;60/52/2<0>;85:73:40;39.201080;-8.137180;118;32.16;101096.92;-21.47;69.12;19.28;956
$GSAT;60/52/2<0>;85:73:50;39.201080;-8.137178;119;32.16;101099.80;-21.54;69.12;19.28;957
$GSAT;60/52/2<0>;85:73:60;39.201080;-8.137175;119;32.16;101096.66;-21.56;69.13;19.28;958
$GSAT;60/52/2<0>;85:73:70;39.201084;-8.137175;119;32.18;101097.06;-21.48;69.12;19.28;959
$GSAT;60/52/2<0>;85:73:80;39.201080;-8.137173;119;32.18;101097.67;-21.66;69.12;19.28;960
$GSAT;60/52/2<0>;85:73:90;39.201080;-8.137172;119;32.19;101101.03;-21.89;69.12;19.28;961
$GSAT;60/52/2<0>;85:74:00;39.201084;-8.137171;119;32.20;101098.56;-21.61;69.14;19.28;962
$GSAT;60/52/2<0>;85:74:10;39.201084;-8.137171;119;32.21;101101.78;-21.88;69.13;19.28;963
$GSAT;60/52/2<0>;85:74:20;39.201088;-8.137171;119;32.22;101100.58;-21.75;69.13;19.28;964
$GSAT;60/52/2<0>;85:74:30;39.201088;-8.137170;119;32.22;101101.01;-21.81;69.13;19.19;965
$GSAT;60/52/2<0>;85:74:40;39.201088;-8.137170;119;32.23;101101.36;-21.85;69.13;19.28;966
$GSAT;60/52/2<0>;85:74:50;39.201088;-8.137169;119;32.24;101099.81;-21.94;69.13;19.19;967
$GSAT;60/52/2<0>;85:74:60;39.201088;-8.137170;119;32.24;101097.34;-21.51;69.13;19.19;968
$GSAT;60/52/2<0>;85:74:70;39.201092;-8.137169;119;32.25;101099.44;-21.68;69.13;19.19;969
$GSAT;60/52/2<0>;85:74:80;39.201096;-8.137169;119;32.26;101100.13;-21.83;69.14;19.19;970
$GSAT;60/52/2<0>;85:74:90;39.201096;-8.137168;119;32.27;101099.95;-21.79;69.14;19.19;971
$GSAT;60/52/2<0>;85:75:00;39.201096;-8.137168;119;32.27;101101.47;-21.85;69.14;19.19;972
$GSAT;60/52/2<0>;85:75:10;39.201096;-8.137167;119;32.28;101100.80;-21.72;69.13;19.19;973
$GSAT;60/52/2<0>;85:75:20;39.201099;-8.137166;119;32.29;101098.15;-21.54;69.13;19.19;974
$GSAT;60/52/2<0>;85:75:30;39.201099;-8.137166;119;32.30;101099.99;-21.73;69.13;19.19;975
$GSAT;60/52/2<0>;85:75:40;39.201099;-8.137165;119;32.30;101101.97;-21.89;69.13;19.19;976
$GSAT;60/52/2<0>;85:75:50;39.201099;-8.137165;119;32.31;101097.97;-21.56;69.14;19.10;977
$GSAT;60/52/2<0>;85:75:60;39.201099;-8.137165;119;32.32;101098.20;-21.58;69.13;19.10;978
$GSAT;60/52/2<0>;85:75:70;39.201099;-8.137164;119;32.32;101100.56;-21.78;69.14;19.10;979
$GSAT;60/52/2<0>;85:75:80;39.201096;-8.137164;119;32.34;101103.95;-21.90;69.15;19.10;980
$GSAT;60/52/2<0>;85:75:90;39.201096;-8.137164;119;32.35;101099.95;-21.72;69.14;19.10;981
$GSAT;60/52/2<0>;85:80:00;39.201099;-8.137165;119;32.35;101099.88;-21.72;69.14;19.10;982
$GSAT;60/52/2<0>;85:80:10;39.201103;-8.137165;119;32.36;101100.20;-21.76;69.14;19.10;983
$GSAT;60/52/2<0>;85:80:20;39.201103;-8.137164;119;32.36;101094.03;-21.23;69.14;19.10;984
$GSAT;60/52/2<0>;85:80:30;39.201099;-8.137165;119;32.37;101098.07;-21.57;69.14;19.02;985
$GSAT;60/52/2<0>;85:80:40;39.201099;-8.137164;119;32.37;101096.98;-21.52;69.14;19.02;986
$GSAT;60/52/2<0>;85:80:50;39.201096;-8.137163;119;32.38;101098.99;-21.71;69.14;19.10;987
$GSAT;60/52/2<0>;85:80:60;39.201096;-8.137164;119;32.39;101098.47;-21.60;69.14;19.02;988
$GSAT;60/52/2<0>;85:80:70;39.201096;-8.137164;119;32.39;101100.34;-21.66;69.14;19.02;989
$GSAT;60/52/2<0>;85:80:80;39.201096;-8.137164;119;32.39;101096.26;-21.49;69.13;19.02;990
$GSAT;60/52/2<0>;85:80:90;39.201096;-8.137164;119;32.41;101100.98;-21.81;69.14;19.02;991
$GSAT;60/52/2<0>;85:81:00;39.201092;-8.137165;119;32.42;101100.41;-21.77;69.14;19.02;992
$GSAT;60/52/2<0>;85:81:10;39.201092;-8.137165;119;32.43;101097.34;-21.34;69.15;19.02;993
$GSAT;60/52/2<0>;85:81:20;39.201092;-8.137164;119;32.43;101097.67;-21.53;69.14;19.02;994
$GSAT;60/52/2<0>;85:81:30;39.201088;-8.137164;119;32.44;101095.63;-21.36;69.14;19.02;995
$GSAT;60/52/2<0>;85:81:40;39.201088;-8.137164;119;32.45;101097.50;-21.53;69.14;19.02;996
$GSAT;60/52/2<0>;85:81:50;39.201088;-8.137164;119;32.46;101097.22;-21.46;69.15;19.02;997
$GSAT;60/52/2<0>;85:81:60;39.201088;-8.137164;119;32.46;101095.01;-21.31;69.15;19.02;998
$GSAT;60/52/2<0>;85:81:70;39.201088;-8.137164;120;32.46;101095.34;-21.28;69.14;18.93;999
$GSAT;60/52/2<0>;85:81:80;39.201088;-8.137164;120;32.47;101096.72;-21.46;69.15;18.93;1000
$GSAT;60/52/2<0>;85:81:90;39.201088;-8.137164;120;32.48;101098.97;-21.64;69.15;18.93;1001
